timestamp,symbol,week_key,from_state,to_state,reason,regime,price,center_price,active_butterflies,adjustments_this_week
2025-06-02T14:00:00+00:00,SPX,2025-06-02,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,5869.3,0.0,3,0
2025-06-06T13:30:00+00:00,SPX,2025-06-02,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,5998.73,0.0,3,0
2025-06-09T14:00:00+00:00,SPX,2025-06-09,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,5999.47,0.0,3,0
2025-06-13T13:30:00+00:00,SPX,2025-06-09,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6005.27,0.0,3,0
2025-06-16T14:00:00+00:00,SPX,2025-06-16,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6040.39,0.0,3,0
2025-06-20T13:30:00+00:00,SPX,2025-06-16,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6006.4,0.0,3,0
2025-06-23T14:00:00+00:00,SPX,2025-06-23,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,5996.31,0.0,3,0
2025-06-26T17:00:00+00:00,SPX,2025-06-23,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6133.49,0.0,3,0
2025-06-30T17:30:00+00:00,SPX,2025-06-30,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6184.34,0.0,3,0
2025-07-07T13:30:00+00:00,SPX,2025-07-07,ACTIVE,EXITED,Rolled into a new week; exiting the prior weekly corridor.,RANGE,6254.14,0.0,3,0
2025-07-07T14:00:00+00:00,SPX,2025-07-07,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6253.8,0.0,3,0
2025-07-11T13:30:00+00:00,SPX,2025-07-07,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6247.94,0.0,3,0
2025-07-14T14:00:00+00:00,SPX,2025-07-14,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6249.3,0.0,3,0
2025-07-18T13:30:00+00:00,SPX,2025-07-14,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6309.9,0.0,3,0
2025-07-21T14:00:00+00:00,SPX,2025-07-21,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6329.87,0.0,3,0
2025-07-25T13:30:00+00:00,SPX,2025-07-21,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6372.76,0.0,3,0
2025-07-28T14:00:00+00:00,SPX,2025-07-28,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6396.75,0.0,3,0
2025-08-01T13:30:00+00:00,SPX,2025-07-28,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6262.57,0.0,3,0
2025-08-04T14:00:00+00:00,SPX,2025-08-04,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6310.09,0.0,3,0
2025-08-08T13:30:00+00:00,SPX,2025-08-04,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6359.92,0.0,3,0
2025-08-11T14:00:00+00:00,SPX,2025-08-11,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6392.64,0.0,3,0
2025-08-15T13:30:00+00:00,SPX,2025-08-11,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6468.96,0.0,3,0
2025-08-18T14:00:00+00:00,SPX,2025-08-18,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6448.65,0.0,3,0
2025-08-22T13:30:00+00:00,SPX,2025-08-18,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6390.4,0.0,3,0
2025-08-25T14:00:00+00:00,SPX,2025-08-25,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6457.54,0.0,3,0
2025-08-29T13:30:00+00:00,SPX,2025-08-25,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6486.2,0.0,3,0
2025-09-02T14:00:00+00:00,SPX,2025-09-01,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6404.18,0.0,3,0
2025-09-05T19:00:00+00:00,SPX,2025-09-01,ACTIVE,EXITED,Forced weekly exit window reached.,RANGE,6473.37,0.0,3,0
2025-09-08T14:00:00+00:00,SPX,2025-09-08,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6494.02,0.0,3,0
2025-09-12T13:30:00+00:00,SPX,2025-09-08,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6586.25,0.0,3,0
2025-09-15T14:00:00+00:00,SPX,2025-09-15,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6611.08,0.0,3,0
2025-09-19T13:30:00+00:00,SPX,2025-09-15,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6642.39,0.0,3,0
2025-09-22T14:00:00+00:00,SPX,2025-09-22,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6661.0,0.0,3,0
2025-09-26T13:30:00+00:00,SPX,2025-09-22,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6634.67,0.0,3,0
2025-09-29T14:00:00+00:00,SPX,2025-09-29,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6667.71,0.0,3,0
2025-10-03T13:30:00+00:00,SPX,2025-09-29,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6730.67,0.0,3,0
2025-10-06T14:00:00+00:00,SPX,2025-10-06,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6723.75,0.0,3,0
2025-10-10T13:30:00+00:00,SPX,2025-10-06,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6748.1,0.0,3,0
2025-10-13T14:00:00+00:00,SPX,2025-10-13,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6653.48,0.0,3,0
2025-10-17T13:30:00+00:00,SPX,2025-10-13,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6624.29,0.0,3,0
2025-10-20T14:00:00+00:00,SPX,2025-10-20,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6715.26,0.0,3,0
2025-10-24T13:30:00+00:00,SPX,2025-10-20,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6789.76,0.0,3,0
2025-10-27T14:00:00+00:00,SPX,2025-10-27,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6856.46,0.0,3,0
2025-10-28T18:30:00+00:00,SPX,2025-10-27,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6902.68,0.0,3,0
2025-11-03T15:00:00+00:00,SPX,2025-11-03,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6842.96,0.0,3,0
2025-11-04T14:30:00+00:00,SPX,2025-11-03,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6768.85,0.0,3,0
2025-11-10T15:00:00+00:00,SPX,2025-11-10,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6807.62,0.0,3,0
2025-11-14T14:30:00+00:00,SPX,2025-11-10,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6650.83,0.0,3,0
2025-11-17T15:00:00+00:00,SPX,2025-11-17,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6732.74,0.0,3,0
2025-11-18T14:30:00+00:00,SPX,2025-11-17,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6643.92,0.0,3,0
2025-11-24T15:00:00+00:00,SPX,2025-11-24,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6666.14,0.0,3,0
2025-11-26T14:30:00+00:00,SPX,2025-11-24,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6798.18,0.0,3,0
2025-12-02T15:30:00+00:00,SPX,2025-12-01,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6825.52,0.0,3,0
2025-12-05T20:00:00+00:00,SPX,2025-12-01,ACTIVE,EXITED,Forced weekly exit window reached.,RANGE,6871.13,0.0,3,0
2025-12-08T15:00:00+00:00,SPX,2025-12-08,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6868.24,0.0,3,0
2025-12-12T14:30:00+00:00,SPX,2025-12-08,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6895.42,0.0,3,0
2025-12-15T15:00:00+00:00,SPX,2025-12-15,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6823.97,0.0,3,0
2025-12-19T14:30:00+00:00,SPX,2025-12-15,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6810.72,0.0,3,0
2025-12-22T15:00:00+00:00,SPX,2025-12-22,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6863.33,0.0,3,0
2025-12-24T15:30:00+00:00,SPX,2025-12-22,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6919.41,0.0,3,0
2025-12-29T15:00:00+00:00,SPX,2025-12-29,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6901.59,0.0,3,0
2026-01-02T14:30:00+00:00,SPX,2025-12-29,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6874.77,0.0,3,0
2026-01-05T15:00:00+00:00,SPX,2026-01-05,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6902.9,0.0,3,0
2026-01-09T14:30:00+00:00,SPX,2026-01-05,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6935.7,0.0,3,0
2026-01-12T15:00:00+00:00,SPX,2026-01-12,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6958.51,0.0,3,0
2026-01-16T14:30:00+00:00,SPX,2026-01-12,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6963.66,0.0,3,0
2026-01-20T15:00:00+00:00,SPX,2026-01-19,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6842.46,0.0,3,0
2026-01-20T21:00:00+00:00,SPX,2026-01-19,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6796.76,0.0,3,0
2026-01-26T15:00:00+00:00,SPX,2026-01-26,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6945.82,0.0,3,0
2026-01-27T16:00:00+00:00,SPX,2026-01-26,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6984.8,0.0,3,0
2026-02-02T15:00:00+00:00,SPX,2026-02-02,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6959.46,0.0,3,0
2026-02-06T14:30:00+00:00,SPX,2026-02-02,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6860.93,0.0,3,0
2026-02-09T15:00:00+00:00,SPX,2026-02-09,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6934.32,0.0,3,0
2026-02-11T19:30:00+00:00,SPX,2026-02-09,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_UP,6957.19,0.0,3,0
2026-02-17T15:00:00+00:00,SPX,2026-02-16,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6799.53,0.0,3,0
2026-02-17T15:30:00+00:00,SPX,2026-02-16,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6777.9,0.0,3,0
2026-02-23T15:00:00+00:00,SPX,2026-02-23,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6868.98,0.0,3,0
2026-02-27T14:30:00+00:00,SPX,2026-02-23,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6852.52,0.0,3,0
2026-03-02T15:00:00+00:00,SPX,2026-03-02,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6857.38,0.0,3,0
2026-03-06T14:30:00+00:00,SPX,2026-03-02,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6736.85,0.0,3,0
2026-03-09T16:30:00+00:00,SPX,2026-03-09,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6720.05,0.0,3,0
2026-03-13T13:30:00+00:00,SPX,2026-03-09,ACTIVE,EXITED,Holding window reached its maximum trading-day length.,RANGE,6707.44,0.0,3,0
2026-03-16T14:00:00+00:00,SPX,2026-03-16,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6711.6,0.0,3,0
2026-03-19T13:30:00+00:00,SPX,2026-03-16,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6567.98,0.0,3,0
2026-03-23T14:00:00+00:00,SPX,2026-03-23,IDLE,ACTIVE,Deployed the initial 3-butterfly weekly corridor.,RANGE,6618.61,0.0,3,0
2026-03-24T13:30:00+00:00,SPX,2026-03-23,ACTIVE,ABORTED,Trend or breakout expansion invalidated the weekly corridor.,TREND_DOWN,6553.24,0.0,3,0
